insurance,gender,ethnicity,diagnosis,count
Medicare,F,PATIENT DECLINED TO ANSWER,CONGESTIVE HEART FAILURE;AORTIC STENOSIS\CARDIAC CATH,2.0
Medicare,F,PATIENT DECLINED TO ANSWER,CORONARY ARTERY DISEASE,3.0
Medicare,F,PATIENT DECLINED TO ANSWER,CORONARY ARTERY DISEASE;PVD\CATH;AARUNOFFS,3.0
Medicare,F,PATIENT DECLINED TO ANSWER,DIABETIC KETOACIDOSIS,2.0
Medicare,F,PATIENT DECLINED TO ANSWER,DYSPNEA;ASCENDING AORTIC ANEURYSM,2.0
Medicare,F,PATIENT DECLINED TO ANSWER,HYPERCARBIC RESPIRATORY FAILURE,2.0
Medicare,F,PATIENT DECLINED TO ANSWER,HYPOTENSION,3.0
Medicare,F,PATIENT DECLINED TO ANSWER,PANCREATIC MASS/SDA,2.0
Medicare,F,PATIENT DECLINED TO ANSWER,SHORTNESS OF BREATH,2.0
Medicare,F,PATIENT DECLINED TO ANSWER,STATUS EPILEPTICUS,2.0
Medicare,F,PATIENT DECLINED TO ANSWER,URINARY TRACT INFECTION;PNEUMONIA,2.0
Medicare,F,PORTUGUESE,PITUITARY TUMOR,2.0
Medicare,F,PORTUGUESE,SEPSIS,3.0
Medicare,F,UNABLE TO OBTAIN,ACITIC STENOSIS,2.0
Medicare,F,UNABLE TO OBTAIN,BILE LEAK,2.0
Medicare,F,UNABLE TO OBTAIN,CAROTID STENOSIS LEFT/SDA,2.0
Medicare,F,UNABLE TO OBTAIN,CHF EXACERBATION,2.0
Medicare,F,UNABLE TO OBTAIN,CHOLELITHIASIS,2.0
Medicare,F,UNABLE TO OBTAIN,COPD W/HYPOXCEMIA,2.0
Medicare,F,UNABLE TO OBTAIN,CORONARY ARTERY DISEASE,2.0
Medicare,F,UNABLE TO OBTAIN,EPILEPSY,2.0
Medicare,F,UNABLE TO OBTAIN,MITRAL DISORDER\MITRAL VALVE REPLACEMENT ? CORONARY ARTERY BYPASS GRAFT ,2.0
Medicare,F,UNABLE TO OBTAIN,MITRAL REGURGITATION,2.0
Medicare,F,UNABLE TO OBTAIN,MITRAL STENOSIS;PULMONARY HYPERTENSION,2.0
Medicare,F,UNABLE TO OBTAIN,OSTEOMYLITIS AND CELLULITIS OF LEFT FOOT,2.0
Medicare,F,UNABLE TO OBTAIN,PANCREATITIS,2.0
Medicare,F,UNABLE TO OBTAIN,PNEUMONIA,2.0
Medicare,F,UNABLE TO OBTAIN,PNEUMONIA;CHRONIC OBST PULM DISEASE;RESPIRATORY FAILURE,2.0
Medicare,F,UNABLE TO OBTAIN,PULSELESS LEFT LEG,2.0
Medicare,F,UNABLE TO OBTAIN,SEIZURE,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ABDOMINAL ABSCESS,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ACQUIRED CARDIAC SEPTAL DEFECT\VENTRICULAR SEPTAL DEFECT REPAIR; ? MVR/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ACUTE CORONARY SYNDROME\CATH,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ACUTE MI,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ACUTE MYOCARDIAL INFARCTION\CARDIAC CATH,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ACUTE MYOCARDIAL INFARCTION\CATH,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ACUTE RESPIRATORY FAILURE,4.0
Medicare,F,UNKNOWN/NOT SPECIFIED,AIRWAY OBSTRUCTION,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,AIRWAY OBSTRUCTION\ BRONCHOSCOPY WITH STENT,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ANEMIA;S/P MI,3.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ANEMIA\CATH,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,AORTIC ANEURYSM\RESECTION ANEURYSM THORACIC/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,AORTIC DISECTION,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,AORTIC STENOSIS\AORTIC VALVE REPLACEMENT,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,AORTIC STENOSIS\AORTIC VALVE REPLACEMENT/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,"AORTIC STENOSIS\CORONARY ARTERY BYPASS GRAFT, RE-DO;AORTIC VALVE REPLACEMENT",2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ARTERIAL INJURY,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ASTHMA-COPD EXACERBATION,6.0
Medicare,F,UNKNOWN/NOT SPECIFIED,AVR\AORTIC VALVE REPLACEMENT,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,BACTEREMIA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,BILATERAL GANGRENE; DIABETES,3.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CARDIAC ARREST,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CARDIAC ARREST\CARDIAC CATH,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CARDIAC DISEASE;CATH,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CARDIOGENIC SHOCK,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CAROTID STENOSIS\CAROTID ANGIOGRAM AND STENT,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CHEST PAIN,3.0
Medicare,F,UNKNOWN/NOT SPECIFIED,"CHEST PAIN,HYPERTENSION",6.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CHEST PAIN;ST ELEVATED MYOCARDIAL INFARCTION,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CHEST PAIN;UNSTABLE ANGINA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CHEST PAIN\ANGIOPLASTY,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CHEST PAIN\CATH,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CHOLANGIOLIOLITIS,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CHOLEDOCHOLITHIASIS,3.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CLOTTED AV GRAFT,6.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CONGESTIVE HEART FAILURE,2.5
Medicare,F,UNKNOWN/NOT SPECIFIED,CONGESTIVE HEART FAILURE;AORTICSTENOSIS,3.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CONGESTIVE HEART FAILURE;CORONARY ARTERY DISEASE\COMPLETE HEART CATHERIZATION,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CONGESTIVE HEART FAILURE;KIDNEY FAILURE;ATRIAL AND MITRAL VALVE DISEASE,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CONGESTIVE HEART FAILURE;SEVERE MIRTAL REGURGITATION,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CONGESTIVE HEART FAILURE\CATH,6.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CORONARY ARTERY DISEASE,2.3333333333333335
Medicare,F,UNKNOWN/NOT SPECIFIED,CORONARY ARTERY DISEASE/SDA,4.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CORONARY ARTERY DISEASE;CHEST PAIN;DYSPNEA\CATH,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CORONARY ARTERY DISEASE;MR\CORONARY ARTERY BYPASS GRAFT; WITH MVR/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CORONARY ARTERY DISEASE\ANGIOPLASTY,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CORONARY ARTERY DISEASE\ANGIOPLASTY AND STENT,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CORONARY ARTERY DISEASE\CATH,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT; WITH AVR/SDA,4.0
Medicare,F,UNKNOWN/NOT SPECIFIED,"DIARRHEA,ABDOMINAL PAIN",2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ELEVATED INR;HYPERKALEMIA,3.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ENTEROCUTAEOUS FISTULA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,FAILURE TO WEAN OFF VENT,4.0
Medicare,F,UNKNOWN/NOT SPECIFIED,FEVER,2.5
Medicare,F,UNKNOWN/NOT SPECIFIED,FLATBACK SYNDROME AND SCOLIOSIS/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,FOOT INFECTION,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,GANGRENE,3.0
Medicare,F,UNKNOWN/NOT SPECIFIED,GANGRENE/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,GASTRIC AND ESOPHAGEAL VARICES,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,GASTROINTESTINAL BLEED,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,"GI BLEED,BREAST CANCER",2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,GI BLEED-UNSTABLE ANGINA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,HYPOTENSION,3.0
Medicare,F,UNKNOWN/NOT SPECIFIED,"HYPOTENSION, PNEUMONIA, URINARY TRACT INFECTION",6.0
Medicare,F,UNKNOWN/NOT SPECIFIED,HYPOXIA,2.5
Medicare,F,UNKNOWN/NOT SPECIFIED,INFECTED PANCREATIC PSEUDO-CYST,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,INFERIOR MI\CARDIAC CATH,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ISCHEMIC FOOT,3.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ISCHEMIC LEFT FOOT/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ISCHEMIC RIGHT LEG/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,LEFT CAROTID STENOSIS/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,LEFT HIP FRACTURE/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,LOWER EXTREMITY EDEMA;ACUTE RENAL FAILURE,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,"MI,RESPIRATORY DISTRESS LOW CRIT",2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,MR\ REDO MITRAL VALVE REPLACEMENT; HEART PORT MINIMALLY INVASIVE/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,MULTILOBULAR PNEUMONIA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,MULTIPLE SCLEROSIS/FACIAL PAIN/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,MULTISYSTEM ORGAN FAILURE,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,MYOCARDIAL INFARCT;TELEMETRY,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,MYOCARDIAL INFARCTION\CATH,2.3333333333333335
Medicare,F,UNKNOWN/NOT SPECIFIED,NECROTIZING PANCREATITIS,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,NEW ONSET AFIB;;LEG PAIN;HYPOXIA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,NON Q WAVE MI;HYPOTENSION\CATH,4.0
Medicare,F,UNKNOWN/NOT SPECIFIED,OCCLUDED FEM FEM GRAFT,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,OSTEMYLITIS RIGHT FOOT,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,PANCREATIC PSEUDOCYST/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,PEDESTRIAN STRUCK;MULTIPLE TRAUMA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,PELVIC MASS/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,PNEUMONIA,5.0
Medicare,F,UNKNOWN/NOT SPECIFIED,PNEUMONIA;DEHYDRATION,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,PNEUMONIA;MENTAL STATUS CHANGES,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,PULMONARY EDEMA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,PULMONARY EMBOLUS;RENAL FAILURE,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,PVD\ARTERIOGRAM,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,R/O GASTROINTESTINAL BLEED,6.0
Medicare,F,UNKNOWN/NOT SPECIFIED,R/O MEDIASTINITIS,4.0
Medicare,F,UNKNOWN/NOT SPECIFIED,RECTAL ABSCESS,4.0
Medicare,F,UNKNOWN/NOT SPECIFIED,RENAL FAILURE,4.0
Medicare,F,UNKNOWN/NOT SPECIFIED,RESPIRATORY DISTRESS,2.5
Medicare,F,UNKNOWN/NOT SPECIFIED,RESPIRATORY FAILURE;CHRONIC OBSTRUCTIVE PULMONARY DISEASE,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,"RIB FX, S/P FALL",2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,RIGHT HIP FRACTURE/SDA,4.0
Medicare,F,UNKNOWN/NOT SPECIFIED,S/P CABG; CHF,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,S/P NON Q W MI\LEFT HEART CATHETERIZATION,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,SCOLIOSIS/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,SEPSIS,2.6666666666666665
Medicare,F,UNKNOWN/NOT SPECIFIED,SEPSIS;HYPOTENSION,4.0
Medicare,F,UNKNOWN/NOT SPECIFIED,SEPSIS;UNRESPONSIVE,4.0
Medicare,F,UNKNOWN/NOT SPECIFIED,SHORTNESS OF BREATH-HYPOTENSION,4.0
Medicare,F,UNKNOWN/NOT SPECIFIED,SMALL BOWEL OBSTRUCION,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,ST ELEVATED MYOCARDIAL INFARCTION,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,SUBARACHNOID HEMATOMA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,SYNCOPE; AORTIC STENOSIS,3.0
Medicare,F,UNKNOWN/NOT SPECIFIED,THORACO AAA/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,THORACOABDOMINAL ANEURSYM/SDA,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,TRACHEAL TEAR,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,TRANSBRONCHIAL BIOPSY,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,TRANSIENT ISCHEMIC ATTACK,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,UNSTABLE ANGINA,2.6666666666666665
Medicare,F,UNKNOWN/NOT SPECIFIED,UNSTABLE ANGINA\CATH,3.0
Medicare,F,UNKNOWN/NOT SPECIFIED,UPPER GASTROINTESTINAL BLEED,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,UPPER GI BLEED-SMALL BOWEL OBSTRUCTION,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,URINARY TRACT INFECTION,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,UROSEPSIS,2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,"UROSEPSIS,PNEUMONIA,R/O MI",2.0
Medicare,F,UNKNOWN/NOT SPECIFIED,VOCAL CORD DISFUNCTION,2.0
Medicare,F,WHITE, AORTIC ABDOMINAL ANEURYSM/SDA,2.0
Medicare,F,WHITE, INTRACTABLE EPILEPSY/SDA,2.0
Medicare,F,WHITE, LEFT FOOT GANGRENE/SDA,2.0
Medicare,F,WHITE,+ETT\CATH,3.0
Medicare,F,WHITE,+\INITIATE DIALYSIS,2.0
Medicare,F,WHITE,14-AAA,3.0
Medicare,F,WHITE,3RD NERVE PALSY,2.0
Medicare,F,WHITE,? BOWEL PERFORATION,2.0
Medicare,F,WHITE,? FOREIGN BODY INGESTION,2.0
Medicare,F,WHITE,? ISCHEMIC BOWEL,5.0
Medicare,F,WHITE,? SEPTIC ARTHRITIS,4.0
Medicare,F,WHITE,? SMALL BOWEL OBSTRUCTION,2.0
Medicare,F,WHITE,? VOLVULUS,4.0
Medicare,F,WHITE,?PELVIC ABSCESS;TELEMETRY,2.0
Medicare,F,WHITE,A FIB,4.0
Medicare,F,WHITE,A-FIB,3.0
Medicare,F,WHITE,A-FIB;RVR,3.0
Medicare,F,WHITE,AAA /SDA,2.0
Medicare,F,WHITE,AAA CAD\BENTALL PROCEDURE;CORONARY ARTERY BYPASS GRAFT/SDA,2.0
Medicare,F,WHITE,AAA/SDA,4.0
Medicare,F,WHITE,ABD PAIN,4.0
Medicare,F,WHITE,ABDOMINAL ABCESS,3.0
Medicare,F,WHITE,ABDOMINAL ABSCESS,2.0
Medicare,F,WHITE,ABDOMINAL AORTIC ANEURYSM,2.2
Medicare,F,WHITE,ABDOMINAL AORTIC ANEURYSM DISECTION,2.0
Medicare,F,WHITE,ABDOMINAL AORTIC ANEURYSM/SDA,2.5
Medicare,F,WHITE,ABDOMINAL AORTIC ANEURYSM;? ULCERATIVE COLITIS,3.0
Medicare,F,WHITE,ABDOMINAL AORTIC ANEURYSM;TELEMETRY,3.0
Medicare,F,WHITE,ABDOMINAL LAXITY/SDA,2.0
Medicare,F,WHITE,ABDOMINAL MASS,2.0
Medicare,F,WHITE,ABDOMINAL PAIN,3.238095238095238
Medicare,F,WHITE,"ABDOMINAL PAIN,SHORTNESS OF BREATH",2.0
Medicare,F,WHITE,ABDOMINAL PAIN-ELECTROLYTE ABNORMALITIES,2.0
Medicare,F,WHITE,ABDOMINAL PAIN.,6.0
Medicare,F,WHITE,ABDOMINAL PAIN/ CIRRHOSIS,2.0
Medicare,F,WHITE,ABDOMINAL PAIN; HYPOTENSION,3.0
Medicare,F,WHITE,ABDOMINAL PAIN;EXPLORATORY LAP,4.0
Medicare,F,WHITE,"ABDOMINAL PAIN;NAUSEA,DIARRHEA",2.0
Medicare,F,WHITE,ABDOMINAL PAIN;TELEMETRY,2.0
Medicare,F,WHITE,ABDOMINAL PERFORATION,3.0
Medicare,F,WHITE,ABSCESS,2.75
Medicare,F,WHITE,ACIDOSIS,14.0
Medicare,F,WHITE,ACOM ANEURYSM/SDA,3.0
Medicare,F,WHITE,ACUTE APPENDICITIS,10.0
Medicare,F,WHITE,ACUTE CHOLECYSTITIS,4.0
Medicare,F,WHITE,ACUTE CHOLEYCYSTITIS,2.0
Medicare,F,WHITE,ACUTE CHRONIC RENAL FAILURE;DIABETES MELLITUS,4.0
Medicare,F,WHITE,ACUTE CORONARY SYNDROME,2.2777777777777777
Medicare,F,WHITE,ACUTE CORONARY SYNDROME;CHEST PAIN,2.5
Medicare,F,WHITE,ACUTE CORONARY SYNDROME\CARDIAC CATH,3.0
Medicare,F,WHITE,ACUTE CORONARY SYNDROME\CARDIAC INTERVENTION,2.0
Medicare,F,WHITE,ACUTE FEVER;SEPSIS;TELEMETRY,6.0
Medicare,F,WHITE,ACUTE LEFT CEREBRAL VASSCULAR ACCIDENT ISCHEMIC STROKE,2.0
Medicare,F,WHITE,ACUTE MI,2.5
Medicare,F,WHITE,ACUTE MYELOGENOUS LEUKEMIA;CHANGE IN MENTAL STATUS,2.0
Medicare,F,WHITE,ACUTE MYOCARDIAL INFARCTION,2.25
Medicare,F,WHITE,ACUTE MYOCARDIAL INFARCTION; S/P FALL,2.0
Medicare,F,WHITE,ACUTE MYOCARDIAL INFARCTION;CARDIOGENIC SHOCK,5.0
Medicare,F,WHITE,ACUTE MYOCARDIAL INFARCTION\CARDIAC CATH,3.0
Medicare,F,WHITE,ACUTE ON CHRONIC SDH,2.0
Medicare,F,WHITE,ACUTE PANCREATITIS;RENAL FAILURE,2.0
Medicare,F,WHITE,ACUTE RENAL FAILURE,3.04
Medicare,F,WHITE,"ACUTE RENAL FAILURE, CIRRHOSIS",2.0
Medicare,F,WHITE,"ACUTE RENAL FAILURE,RESPIRATORY DISTRESS",3.0
Medicare,F,WHITE,"ACUTE RENAL FAILURE,SEPSIS",2.0
Medicare,F,WHITE,ACUTE RENAL FAILURE;CHEST PAIN,2.0
Medicare,F,WHITE,ACUTE RENAL FAILURE;CHEST PAIN;TELEMETRY,2.0
Medicare,F,WHITE,ACUTE RENAL FAILURE;GASTROINTESTINAL BLEED,2.0
Medicare,F,WHITE,ACUTE RENAL FAILURE;METHICILLIN RESISTANT STAPH AUREUS,8.0
Medicare,F,WHITE,ACUTE RENAL FAILURE;PULMONARY EDEMA;TELEMETRY,2.0
Medicare,F,WHITE,ACUTE RENAL FAILURE;SEPSIS;TELEMETRY,5.0
Medicare,F,WHITE,ACUTE RENAL FAILURE;TELEMETRY,3.0
Medicare,F,WHITE,ACUTE RENAL FAILURE;URINARY TRACT INFECTION,2.5
Medicare,F,WHITE,"ACUTE RESPIRATORY DISTRESS,FEVER",2.0
Medicare,F,WHITE,ACUTE RESPIRATORY FAILURE,2.0
Medicare,F,WHITE,ACUTE RESPIRATORY FAILURE/AMR,3.0
Medicare,F,WHITE,ACUTE STROKE,4.0
Medicare,F,WHITE,ACUTE SUBDURAL HEMATOMA,2.2222222222222223
Medicare,F,WHITE,ADDISON'S,3.0
Medicare,F,WHITE,ADENOCARCINOMA RIGHT COLON/SDA,4.0
Medicare,F,WHITE,AFIB WITH RVR,4.0
Medicare,F,WHITE,AFLUTTER,3.0
Medicare,F,WHITE,AIRWAY OBSTRUCTION,4.0
Medicare,F,WHITE,AIRWAY OBSTRUCTION-STERNAL INFECTION,2.0
Medicare,F,WHITE,AIRWAY OBSTRUCTION/SDA,2.0
Medicare,F,WHITE,AIRWAY OBSTRUCTION\ TRACH TUBE PLACEMENT;BRONCHOSCOPY FLEXIBLE; AND RIGID,4.0
Medicare,F,WHITE,AIRWAY OBSTRUCTION\RIGID BRONCHOSCOPY WITH STENT ,8.0
Medicare,F,WHITE,AKTERED MENTAL STATUS,6.0
Medicare,F,WHITE,ALCOHOL WITHDRAWAL,3.0
Medicare,F,WHITE,ALTERED MENTAL STATUS,3.6666666666666665
Medicare,F,WHITE,ALTERED MENTAL STATUS;HYPERCARBIA,3.0
Medicare,F,WHITE,ALTERED MENTAL STATUS;HYPOTENSIVE,2.0
Medicare,F,WHITE,ALTERED MENTAL STATUS;TELEMETRY,2.5
Medicare,F,WHITE,ALTEREDMENTAL STATUS,2.0
Medicare,F,WHITE,ANAPHYLAXIS,7.333333333333333
Medicare,F,WHITE,ANEMIA,3.652173913043478
Medicare,F,WHITE,"ANEMIA, PNEUMONIA",2.0
Medicare,F,WHITE,ANEMIA;ACUTE RENAL FAILURE;TELEMETRY,2.0
Medicare,F,WHITE,ANEMIA;ENDOSCOPY;POST-PROCEDURE RESPIRATORY INSUFFICIENY\ENDOSCOPY,2.0
Medicare,F,WHITE,ANEMIA;HYPERKALEMIA,2.0
Medicare,F,WHITE,ANEMIA;MDS,2.0
Medicare,F,WHITE,ANEMIA;PERICARDIAL EFFUSION,2.0
Medicare,F,WHITE,ANEMIA;TELEMETRY,2.0
Medicare,F,WHITE,ANEMIA;TELEMETRY;NEUTROPENIA,3.0
Medicare,F,WHITE,ANEURSYM/SDA,2.0
Medicare,F,WHITE,ANEURYSM,4.0
Medicare,F,WHITE,ANEURYSM OF LOWER EXTREMITIES/SDA,2.0
Medicare,F,WHITE,ANEURYSM/SDA,2.3
Medicare,F,WHITE,ANEURYSM\ CEREBRAL EMBOLIZATION/SDA,2.0
Medicare,F,WHITE,ANGINA,2.5
Medicare,F,WHITE,ANGINA;DYSPNEA,4.0
Medicare,F,WHITE,ANGINA\CATH,2.5
Medicare,F,WHITE,ANGIOEDEMA,2.4
Medicare,F,WHITE,ANKLE FRACTURE,2.0
Medicare,F,WHITE,ANKLE FRACTURE;HYPOXIA,3.0
Medicare,F,WHITE,ANTERIOR ST ELEVATIONS,2.0
Medicare,F,WHITE,ANTERIOR WEDGE COMPRESSION FRACTURE C7/SDA,3.0
Medicare,F,WHITE,AORTIC & MITRAL STENOSIS\ AORTIC & MITRAL VALVE REPLACEMENT/SDA,2.0
Medicare,F,WHITE,AORTIC ABDOMINAL ANEURYSM/SDA,2.0
Medicare,F,WHITE,AORTIC AND MITRAL VALVE REPLACEMENT\AORTIC VALVE REPLACEMENT;MITRAL VALVE REPLACEMENT/SDA,2.0
Medicare,F,WHITE,AORTIC ANEURYSM,2.0
Medicare,F,WHITE,AORTIC ANEURYSM\ REPLACEMENT ASCENDING AORTA & PROXIMAL ARCH,2.0
Medicare,F,WHITE,AORTIC ANEURYSM\RESECTION ANEURYSM THORACIC/SDA,2.0
Medicare,F,WHITE,AORTIC ANUERYSM W/ EMOBILZATION/SDA,4.0
Medicare,F,WHITE,AORTIC ASCENTING ANEURYSM\ RESECTION AORTIC ASCENDING ANEURYSM/SDA,2.0
Medicare,F,WHITE,AORTIC DILATATION,2.0
Medicare,F,WHITE,AORTIC DISECTION,2.0
Medicare,F,WHITE,AORTIC DISSECTION,2.4285714285714284
Medicare,F,WHITE,AORTIC INSUFFICIENCY,2.0
Medicare,F,WHITE,AORTIC STENOSIS,2.0
Medicare,F,WHITE,AORTIC STENOSIS; CAD\CORONARY ARTERY BYPASS GRAFT; WITH AVR/SDA,2.0
Medicare,F,WHITE,AORTIC STENOSIS;CONGESTIVE HEART FAILURE,2.0
Medicare,F,WHITE,"AORTIC STENOSIS;CORONARY ARTERY DISEASE\AORTIC VALVE REPLACEMENT, ? CORONARY ARTERY BYPASS GRAFT  /SDA",2.0
Medicare,F,WHITE,AORTIC STENOSIS;CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT; WITH AVR/SDA,2.0
Medicare,F,WHITE,AORTIC STENOSIS;DYSPNEA,3.0
Medicare,F,WHITE,AORTIC STENOSIS;MITRAL INSUFFIENCY;CONGESTIVE HEART FAILURE,2.0
Medicare,F,WHITE,AORTIC STENOSIS;MITRAL STENOSIS\AORTIC VALVE REPLACEMENT; WITH MITRAL VALVE REPLACEMENT/SDA,2.0
Medicare,F,WHITE,AORTIC STENOSIS;MYOCARDIAL INFARCTION,2.0
Medicare,F,WHITE,AORTIC STENOSIS\ AORTIC AND MITRAL VALVE REPLACEMENT/SDA,2.0
Medicare,F,WHITE,AORTIC STENOSIS\? CORONARY ARTERY BYPASS GRAFT WITH AVR ,2.0
Medicare,F,WHITE,AORTIC STENOSIS\? CORONARY ARTERY BYPASS GRAFT; REDO STENOTOMY AVR/SDA,3.0
Medicare,F,WHITE,AORTIC STENOSIS\AORTIC AND MITRAL VALVE REPLACEMENT /SDA,3.0
Medicare,F,WHITE,AORTIC STENOSIS\AORTIC VALVE REPLACEMENT ,2.6666666666666665
Medicare,F,WHITE,AORTIC STENOSIS\AORTIC VALVE REPLACEMENT /SDA,2.7142857142857144
Medicare,F,WHITE,AORTIC STENOSIS\AORTIC VALVE REPLACEMENT WITH HOMOGRAFT/SDA,2.0
Medicare,F,WHITE,AORTIC STENOSIS\AORTIC VALVE REPLACEMENT/SDA,2.25
Medicare,F,WHITE,AORTIC STENOSIS\AORTIC VALVE REPLACEMENT;  STERNAL PLATING W/ TALON SYSTEM; BILATERAL PEC FLAP ADVANCEMENT/SDA,2.0
Medicare,F,WHITE,AORTIC STENOSIS\AORTIC VALVE REPLACEMENT; ?CORONARY ARTERY BYPASS GRAFT /SDA,3.0
